seed,role,n,C1,C2,C1_norm,C2_norm,lambda_fdm,q_fdm
C,hub,15,6.994285353061417,6.041635225148701,0.11657142255102362,0.10069392041914502,0.3,2.5
C,hub,16,7.728029285941728,6.044952532145769,0.1181666596444482,0.09243130712927534,0.3,2.5
C,hub,9,3.6125966023172795,4.840755967248739,0.12083332661458711,0.16191252753680876,0.3,2.5
C,hub,6,2.156048431911989,3.5441155712056793,0.12799999120000527,0.21040657306748603,0.3,2.5
C,hub,25,13.881964386936113,7.350547715321753,0.1181333255555596,0.0625520007156157,0.3,2.5
C,hub,20,10.328880553744836,7.119465100930232,0.11757894022161042,0.08104451950590318,0.3,2.5
C,hub,14,6.527512193801404,5.979978413643366,0.1193406520033852,0.10933024736867783,0.3,2.5
C,hub,25,13.686112834019584,7.44908050425575,0.11646665975694803,0.06339049919526828,0.3,2.5
C,hub,21,10.930066262814716,6.571975023875314,0.11671427893928928,0.07017737200077105,0.3,2.5
C,hub,13,5.983892423889943,5.523827748945599,0.12089742791132911,0.1116023684527776,0.3,2.5
C,hub,24,13.25316084608883,7.438768596295086,0.11891303534972074,0.0667438178199336,0.3,2.5
C,hub,23,12.246017327436343,6.796667384437056,0.11612647560187196,0.0644514055540782,0.3,2.5
C,hub,23,12.533619370325964,7.048024535274829,0.11885374690352558,0.06683497396359878,0.3,2.5
C,hub,13,5.901399778595544,5.906210263819413,0.11923076214743973,0.11932795227877453,0.3,2.5
C,hub,25,13.979890163394375,7.006996291280162,0.11896665845486536,0.05962843232931624,0.3,2.5
C,hub,25,13.588187057561319,7.288675679497913,0.11563332685764224,0.06202547945774233,0.3,2.5
C,hub,14,6.695808928837066,6.3198615494773795,0.12241757342350441,0.11554423423398072,0.3,2.5
C,hub,25,13.881964386936113,7.043443966192413,0.1181333255555596,0.059938596289267336,0.3,2.5
C,hub,24,12.962415218944129,7.164950782814398,0.11630434105860468,0.0642870071230785,0.3,2.5
C,hub,15,7.0799995928573605,5.793174129188277,0.11799999321428935,0.09655290215313794,0.3,2.5
C,hub,6,2.156048431911989,3.5441155712056793,0.12799999120000527,0.21040657306748603,0.3,2.5
C,hub,20,10.328880553744836,6.786732362054995,0.11757894022161042,0.07725685223543599,0.3,2.5
C,hub,25,13.686112834019584,7.472456505574482,0.11646665975694803,0.06358942527640501,0.3,2.5
C,hub,15,7.165713832653303,5.957454477793024,0.11942856387755504,0.09929090796321707,0.3,2.5
C,hub,12,5.207527637366848,5.3910531989873185,0.11727272148760648,0.12140568890948593,0.3,2.5
C,hub,12,5.4497381049849185,5.733709469145756,0.12272726396694694,0.1291222554136997,0.3,2.5
C,hub,15,6.994285353061417,5.904091866364055,0.11657142255102362,0.09840153110606759,0.3,2.5
C,hub,13,6.14887771447874,6.047319110402711,0.12423075943910787,0.12217888865913898,0.3,2.5
C,hub,25,13.392335504644791,6.822010262889069,0.11396666105903068,0.05805423042920763,0.3,2.5
C,hub,18,9.145537444537164,7.203888585706989,0.11960783510957752,0.09421442133197837,0.3,2.5
C,hub,16,7.815228446715517,6.649905047456292,0.11949999226667081,0.10168142968093184,0.3,2.5
C,hub,13,5.901399778595544,5.605131152436671,0.11923076214743973,0.11324500700076773,0.3,2.5
C,hub,5,1.6026766858230947,3.610983723046882,0.12399999500000314,0.27938383802778455,0.3,2.5
C,hub,17,8.386761146869322,6.506781741346936,0.11830881630285313,0.09178866934193472,0.3,2.5
C,hub,8,3.133697090475492,4.163843936397486,0.12357142081633098,0.16419331429382958,0.3,2.5
C,hub,19,9.551460565067298,6.86191367825952,0.11631578308479867,0.0835630171437999,0.3,2.5
C,hub,14,6.695808928837067,5.941625374327392,0.12241757342350444,0.10862904964090857,0.3,2.5
C,hub,16,7.902427607489305,6.816140653611452,0.12083332488889341,0.10422328162875759,0.3,2.5
C,hub,6,2.0212954765049975,3.8678631792748646,0.11999999600000241,0.22962677720136518,0.3,2.5
N,hub,6,2.0886719542084933,3.7696361440826194,0.12399999360000384,0.2237952478840668,0.3,2.5
N,hub,23,12.43775202269609,7.098708295344509,0.11794465646964104,0.06731559768556235,0.3,2.5
N,hub,25,13.881964386936113,6.938939686991233,0.1181333255555596,0.05904928137008775,0.3,2.5
N,hub,15,7.2514280724492455,6.780325542915424,0.12085713454082075,0.11300542571525707,0.3,2.5
N,hub,19,9.733941877208517,6.963641418973082,0.11853800413418202,0.08480183729512007,0.3,2.5
N,hub,25,13.979890163394375,7.136488807294827,0.11896665845486536,0.060730393199188874,0.3,2.5
N,hub,8,2.988786316072858,5.136782176340395,0.11785713836734953,0.20255929454179378,0.3,2.5
N,hub,9,3.4631099221336066,4.717895661411514,0.11583332942708555,0.1578031233886471,0.3,2.5
N,hub,6,2.0886719542084933,3.7696361440826194,0.12399999360000384,0.2237952478840668,0.3,2.5
N,hub,4,1.1454845061717518,3.09311479667057,0.12333333111111261,0.33303300858899104,0.3,2.5
N,hub,20,10.236410761933595,6.809627959078056,0.11652630919667938,0.07751748454885127,0.3,2.5
N,hub,13,5.901399778595544,6.270535287207461,0.11923076214743973,0.12668870597071957,0.3,2.5
N,hub,23,12.246017327436343,7.2412261999810905,0.11612647560187196,0.06866706580234595,0.3,2.5
N,hub,9,3.6125966023172795,4.714614948455674,0.12083332661458711,0.15769339083232806,0.3,2.5
N,hub,5,1.6026766858230947,3.3380136975487065,0.12399999500000314,0.2582639938968138,0.3,2.5
N,hub,25,13.784038610477849,7.722628349883045,0.11729999265625382,0.06571834817987754,0.3,2.5
N,hub,8,2.988786316072858,5.077238968664345,0.11785713836734953,0.20021132070767475,0.3,2.5
N,hub,13,5.901399778595544,6.421117287513854,0.11923076214743973,0.12973103615267687,0.3,2.5
N,hub,12,5.1267908148274905,5.519445694930599,0.11545454066115965,0.12429706817165502,0.3,2.5
N,hub,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
N,hub,11,4.610261566924208,5.624652437134609,0.11690908560909383,0.14263246537073948,0.3,2.5
N,hub,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
N,hub,8,3.133697090475492,5.034014879902045,0.12357142081633098,0.19850686047822796,0.3,2.5
N,hub,21,10.742770233162364,6.80589289204692,0.11471427998928872,0.07267521187275312,0.3,2.5
N,hub,14,6.527512193801404,6.5608721170021544,0.1193406520033852,0.11995056200697601,0.3,2.5
N,hub,14,6.359215458765741,6.50407332493294,0.11626373058326597,0.11891212581914604,0.3,2.5
N,hub,23,12.43775202269609,7.736538370397068,0.11794465646964104,0.07336400972584134,0.3,2.5
N,hub,24,12.768584800847663,7.497397243856132,0.114565211531194,0.06726985915610213,0.3,2.5
N,hub,22,11.53723642417842,7.396691865497511,0.11593072949083001,0.07432489482394208,0.3,2.5
N,hub,24,13.156245637040596,7.0207989254248515,0.11804347058601539,0.06299361491931983,0.3,2.5
N,hub,12,5.369001282445562,6.248085893862186,0.12090908314050013,0.14070593338839063,0.3,2.5
N,hub,24,12.962415218944129,7.305291955477155,0.11630434105860468,0.06554620823137808,0.3,2.5
N,hub,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
N,hub,11,4.767999830199894,5.660199664790466,0.12090908340909504,0.14353388795183547,0.3,2.5
N,hub,25,13.881964386936113,7.33892727019182,0.1181333255555596,0.06245311256193864,0.3,2.5
N,hub,17,8.0323177100448,6.48789646672761,0.1133088189591017,0.0915222620308596,0.3,2.5
N,hub,18,8.695757122409189,6.305725034369019,0.11372548528258623,0.08246799324053436,0.3,2.5
N,hub,25,13.686112834019584,7.530411506989708,0.11646665975694803,0.06408261318979577,0.3,2.5
N,hub,12,5.1267908148274905,5.671605743468016,0.11545454066115965,0.12772368906284862,0.3,2.5
N,hub,14,6.275067091247908,6.06911073539379,0.11472526987320633,0.11095982829881722,0.3,2.5
N,hub,7,2.4599999300000412,4.665099656294294,0.11714285380952577,0.22214760268068068,0.3,2.5
N,hub,11,4.767999830199894,5.821471613648876,0.12090908340909504,0.14762349453960488,0.3,2.5
N,hub,18,8.785713186834784,6.615687230802391,0.1149019552479845,0.08652176345426306,0.3,2.5
N,hub,5,1.6026766858230947,3.610983723046882,0.12399999500000314,0.27938383802778455,0.3,2.5
N,hub,25,13.588187057561319,7.132700331377619,0.11563332685764224,0.06069815386717416,0.3,2.5
N,hub,17,8.120928569250932,6.324420241995849,0.11455881829503958,0.08921616575567315,0.3,2.5
N,hub,10,4.182068197929283,5.8268794032894915,0.12088888172839904,0.1684345882687155,0.3,2.5
N,hub,18,8.87566925126038,6.689722168171721,0.11607842521338277,0.087490012574112,0.3,2.5
N,hub,13,5.653921842712348,6.072036372846119,0.11423076485577159,0.1226782715428431,0.3,2.5
N,hub,10,4.182068197929283,5.640350843259986,0.12088888172839904,0.16304270368789003,0.3,2.5
N,hub,16,7.902427607489305,6.862385171302724,0.12083332488889341,0.10493039077395543,0.3,2.5
N,hub,10,4.182068197929283,5.414311252800011,0.12088888172839904,0.1565086941921621,0.3,2.5
N,hub,5,1.6026766858230947,3.3380136975487065,0.12399999500000314,0.2582639938968138,0.3,2.5
N,hub,16,7.64083012516794,6.799542821361146,0.1168333270222256,0.10396948983763103,0.3,2.5
N,hub,11,4.689130698562051,5.55518255873876,0.11890908450909443,0.14087081696039733,0.3,2.5
N,hub,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
N,hub,10,3.9514395514804894,5.201214967852237,0.11422221876543404,0.15034883013242056,0.3,2.5
N,hub,4,1.1454845061717518,3.09311479667057,0.12333333111111261,0.33303300858899104,0.3,2.5
N,hub,9,3.6125966023172795,5.323536892306325,0.12083332661458711,0.17806047640089076,0.3,2.5
N,hub,13,5.653921842712348,5.8856179980165315,0.11423076485577159,0.1189119100450446,0.3,2.5
N,hub,19,9.916423189349736,6.980067524306151,0.12076022518356536,0.08500187113202216,0.3,2.5
N,hub,7,2.529999889166732,4.052050243937005,0.12047618519841581,0.19295477352080978,0.3,2.5
N,hub,25,13.784038610477849,6.942153174096479,0.11729999265625382,0.05907662763807917,0.3,2.5
N,hub,14,6.190918723730078,6.207316183707604,0.11318680916314675,0.11348659926798572,0.3,2.5
N,hub,21,10.836418247988542,7.244433647633892,0.11571427946428903,0.07735807168742398,0.3,2.5
N,hub,25,13.588187057561319,7.030628061895902,0.11563332685764224,0.05982953496679532,0.3,2.5
N,hub,16,7.553630964394151,6.758269517924732,0.11549999440000298,0.10333839383383549,0.3,2.5
N,hub,4,1.2074025474233872,2.8443619162370184,0.12999999333333778,0.30624999999999997,0.3,2.5
N,hub,11,4.531392435286366,5.666417564465566,0.11490908670909325,0.14369156424739327,0.3,2.5
N,hub,16,7.553630964394151,6.202128739511339,0.11549999440000298,0.09483463490052994,0.3,2.5
N,hub,11,4.846868961837738,6.176789800157693,0.12290908230909565,0.1566338128658037,0.3,2.5
N,hub,10,4.182068197929283,5.51761027823212,0.12088888172839904,0.15949470567669607,0.3,2.5
N,hub,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
N,hub,15,6.908571113265474,6.271094362623624,0.1151428518877579,0.10451823937706041,0.3,2.5
N,hub,10,4.258944413412214,5.364819431470555,0.12311110271605405,0.1550780597184866,0.3,2.5
N,hub,8,3.061241703274175,4.65081443825513,0.12071427959184025,0.18339607546468037,0.3,2.5
N,hub,10,4.028315766963421,5.220369281027641,0.11644443975308905,0.15090251395354923,0.3,2.5
N,hub,12,5.2882644599062045,6.1292835413516835,0.1190909023140533,0.13803052268138546,0.3,2.5
N,hub,11,4.610261566924208,5.341674293097672,0.11690908560909383,0.13545657836596192,0.3,2.5
N,hub,17,8.29815028766319,6.505251320135982,0.11705881696691527,0.09176708027808254,0.3,2.5
N,hub,13,5.901399778595544,6.37894093553909,0.11923076214743973,0.12887891313454325,0.3,2.5
N,hub,14,6.443363826283572,6.472373459644065,0.11780219129332559,0.11833256618299763,0.3,2.5
N,hub,7,2.5999998483334226,4.968004565497189,0.12380951658730584,0.23657164597605662,0.3,2.5
N,hub,24,12.865500009895895,7.282079008732322,0.11543477629489934,0.0653379317312363,0.3,2.5
N,hub,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
N,hub,22,11.44245708045974,6.9846338735558,0.11497834903731502,0.07018437261896951,0.3,2.5
N,hub,25,13.979890163394375,7.420269302489398,0.11896665845486536,0.06314532041631143,0.3,2.5
N,hub,16,7.466431803620364,6.40994873638711,0.1141666617777804,0.09801233958169654,0.3,2.5
N,hub,22,11.632015767897101,7.213837639221439,0.11688310994434502,0.0724875030029475,0.3,2.5
N,hub,25,13.588187057561319,6.920691883738764,0.11563332685764224,0.058893995444968504,0.3,2.5
N,hub,24,13.25316084608883,7.2881083268897715,0.11891303534972074,0.06539202935606088,0.3,2.5
N,hub,13,5.736414488006748,6.043881894675766,0.11589743061966098,0.12210944380433095,0.3,2.5
N,hub,14,6.443363826283572,6.3145702036098115,0.11780219129332559,0.11544749405992012,0.3,2.5
N,hub,22,11.347677736741058,7.258833193801511,0.11402596858380001,0.07293963618931266,0.3,2.5
N,hub,25,13.490261281103054,7.352136688071913,0.11479999395833645,0.06256552262288773,0.3,2.5
N,hub,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
N,hub,16,7.728029285941728,5.9491708774502685,0.1181666596444482,0.09096674252013567,0.3,2.5
N,hub,4,1.1454845061717518,3.09311479667057,0.12333333111111261,0.33303300858899104,0.3,2.5
N,hub,18,8.87566925126038,6.6109713383108675,0.11607842521338277,0.0864600877249862,0.3,2.5
N,hub,15,7.0799995928573605,6.765818840189286,0.11799999321428935,0.1127636473364881,0.3,2.5
O,bridge,12,5.1267908148274905,6.28489399854561,0.11545454066115965,0.14153484624485865,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,12,5.2882644599062045,6.535584991001308,0.1190909023140533,0.14718036883925706,0.3,2.5
O,bridge,14,6.695808928837066,6.867525502256027,0.12241757342350441,0.1255570187777492,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,15,6.994285353061417,6.478764589251023,0.11657142255102362,0.10797940982085039,0.3,2.5
O,bridge,9,3.537853262225443,5.498977883717097,0.11833332802083632,0.18392858761018735,0.3,2.5
O,bridge,6,2.156048431911989,4.045140597525359,0.12799999120000527,0.240151358950162,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,14,6.443363826283572,6.99689231269764,0.11780219129332559,0.12792219544036212,0.3,2.5
O,bridge,17,8.29815028766319,6.590459496708443,0.11705881696691527,0.09296907927782459,0.3,2.5
O,bridge,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
O,bridge,12,5.207527637366848,6.479788883524456,0.11727272148760648,0.14592384908019265,0.3,2.5
O,bridge,14,6.527512193801404,6.720811975110403,0.1193406520033852,0.12287469701910098,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
O,bridge,15,7.0799995928573605,6.578954862938721,0.11799999321428935,0.10964924771564535,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,18,9.055581380111567,7.666869899154387,0.11843136514417925,0.1002694173268512,0.3,2.5
O,bridge,14,6.527512193801404,7.094465834425678,0.1193406520033852,0.12970610443287972,0.3,2.5
O,bridge,4,1.1454845061717518,3.09311479667057,0.12333333111111261,0.33303300858899104,0.3,2.5
O,bridge,8,2.988786316072858,5.136782176340395,0.11785713836734953,0.20255929454179378,0.3,2.5
O,bridge,5,1.731924730079125,3.944454220756919,0.13399998875000704,0.30518463766159004,0.3,2.5
O,bridge,25,13.490261281103054,7.778433236371831,0.11479999395833645,0.06619323895465686,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,14,6.443363826283572,6.265910318354606,0.11780219129332559,0.11455785919439193,0.3,2.5
O,bridge,4,1.1454845061717518,3.09311479667057,0.12333333111111261,0.33303300858899104,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,20,10.051471178311111,6.997878982386279,0.11442104714681729,0.07966044241355322,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,23,12.246017327436343,7.349645186796219,0.11612647560187196,0.0696951808613504,0.3,2.5
O,bridge,9,3.762083282500954,6.1261944139778635,0.1258333238020887,0.20490758643071802,0.3,2.5
O,bridge,3,0.7799999850000113,2.7917613293476906,0.12999999750000188,0.46529355489128177,0.3,2.5
O,bridge,7,2.4599999300000412,4.326593206988248,0.11714285380952577,0.20602824795182131,0.3,2.5
O,bridge,14,6.443363826283572,6.677384904962299,0.11780219129332559,0.12208073222635911,0.3,2.5
O,bridge,4,1.1454845061717518,3.09311479667057,0.12333333111111261,0.33303300858899104,0.3,2.5
O,bridge,14,6.527512193801404,6.552009121509251,0.1193406520033852,0.1197885223769573,0.3,2.5
O,bridge,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,10,4.182068197929283,6.200689984365936,0.12088888172839904,0.17924013733818062,0.3,2.5
O,bridge,8,3.061241703274175,5.349743840672446,0.12071427959184025,0.21095703519161804,0.3,2.5
O,bridge,11,4.531392435286366,5.766202116500145,0.11490908670909325,0.14622194578148454,0.3,2.5
O,bridge,11,4.689130698562051,5.916201873798472,0.11890908450909443,0.1500257070676436,0.3,2.5
O,bridge,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
O,bridge,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
O,bridge,4,1.1454845061717518,3.585035273857323,0.12333333111111261,0.385997663079144,0.3,2.5
O,bridge,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
O,bridge,15,7.165713832653303,7.38246466210543,0.11942856387755504,0.12304107770175716,0.3,2.5
O,bridge,10,4.182068197929283,5.883681638802339,0.12088888172839904,0.1700765411030144,0.3,2.5
O,bridge,3,0.7799999850000113,2.7917613293476906,0.12999999750000188,0.46529355489128177,0.3,2.5
O,bridge,7,2.4599999300000412,5.051302605764578,0.11714285380952577,0.24053821932212274,0.3,2.5
O,bridge,5,1.6026766858230947,3.610983723046882,0.12399999500000314,0.27938383802778455,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,12,5.1267908148274905,6.28489399854561,0.11545454066115965,0.14153484624485865,0.3,2.5
O,bridge,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
O,bridge,10,4.028315766963421,5.860632730546676,0.11644443975308905,0.1694102782368404,0.3,2.5
O,bridge,8,3.133697090475492,5.637492193256687,0.12357142081633098,0.22230384751577856,0.3,2.5
O,bridge,9,3.537853262225443,5.329527372657725,0.11833332802083632,0.17826084465358044,0.3,2.5
O,bridge,12,5.046053992288133,5.758472177778589,0.11363635983471282,0.1296799078036629,0.3,2.5
O,bridge,24,13.156245637040596,7.650656056150372,0.11804347058601539,0.06864496285971254,0.3,2.5
O,bridge,9,3.6125966023172795,6.164155471555411,0.12083332661458711,0.20617729943049237,0.3,2.5
O,bridge,13,5.818907133301146,5.826327926531666,0.11756409638355036,0.11771402468290444,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,9,3.537853262225443,6.152565336735232,0.11833332802083632,0.20578963518219645,0.3,2.5
O,bridge,20,10.236410761933595,7.280931842587524,0.11652630919667938,0.08288257816737328,0.3,2.5
O,bridge,9,3.4631099221336066,5.143755195018129,0.11583332942708555,0.1720471782280987,0.3,2.5
O,bridge,12,5.046053992288133,6.27452434694979,0.11363635983471282,0.1413013232857496,0.3,2.5
O,bridge,6,2.156048431911989,4.462021788798885,0.12799999120000527,0.2649007050337927,0.3,2.5
O,bridge,12,5.046053992288133,6.312359865016756,0.11363635983471282,0.14215337333360112,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,7,2.529999889166732,5.001323781604144,0.12047618519841581,0.23815827531448305,0.3,2.5
O,bridge,12,5.2882644599062045,6.465243876156562,0.1190909023140533,0.14559629775125668,0.3,2.5
O,bridge,13,5.736414488006748,6.580288059107262,0.11589743061966098,0.13294689224117837,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,16,7.815228446715517,6.992579566001268,0.11949999226667081,0.10692114885169,0.3,2.5
O,bridge,25,13.588187057561319,7.689709510176629,0.11563332685764224,0.0654382140504737,0.3,2.5
O,bridge,10,4.335820628895146,6.087632203424447,0.12533332370370906,0.17597203455700688,0.3,2.5
O,bridge,18,9.055581380111567,7.473732096105791,0.11843136514417925,0.09774350841875733,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,9,3.537853262225443,5.299420457383771,0.11833332802083632,0.1772538352564278,0.3,2.5
O,bridge,13,5.653921842712348,6.381923095010391,0.11423076485577159,0.12893916411904663,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,22,11.44245708045974,7.236450647439798,0.11497834903731502,0.07271472748222076,0.3,2.5
O,bridge,4,1.1454845061717518,3.09311479667057,0.12333333111111261,0.33303300858899104,0.3,2.5
O,bridge,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
O,bridge,25,13.490261281103054,7.510152030936482,0.11479999395833645,0.06391020824670046,0.3,2.5
O,bridge,13,5.818907133301146,6.991261689550029,0.11756409638355036,0.14125012554489685,0.3,2.5
O,bridge,3,0.7799999850000113,2.7917613293476906,0.12999999750000188,0.46529355489128177,0.3,2.5
O,bridge,8,3.061241703274175,5.564751960834659,0.12071427959184025,0.219435473958481,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,4,1.1454845061717518,3.09311479667057,0.12333333111111261,0.33303300858899104,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
O,bridge,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
Si,hub,7,2.4599999300000412,4.394876019057561,0.11714285380952577,0.2092798104313124,0.3,2.5
Si,hub,11,4.452523303648523,5.732214397369564,0.11290908780909263,0.14536006991873474,0.3,2.5
Si,hub,5,1.6026766858230947,3.3380136975487065,0.12399999500000314,0.2582639938968138,0.3,2.5
Si,hub,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
Si,hub,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
Si,hub,25,13.588187057561319,7.02724667427372,0.11563332685764224,0.059800759891909194,0.3,2.5
Si,hub,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
Si,hub,14,6.527512193801404,6.458266104090754,0.1193406520033852,0.1180746454070894,0.3,2.5
Si,hub,18,8.965625315685973,6.471453804504023,0.11725489517878099,0.08463543933448273,0.3,2.5
Si,hub,6,2.0886719542084933,3.7696361440826194,0.12399999360000384,0.2237952478840668,0.3,2.5
Si,hub,4,1.2074025474233872,2.8443619162370184,0.12999999333333778,0.30624999999999997,0.3,2.5
Si,hub,8,3.133697090475492,5.364987321248587,0.12357142081633098,0.2115581330318353,0.3,2.5
Si,hub,15,6.994285353061417,6.565934059257364,0.11657142255102362,0.10943223432095607,0.3,2.5
Si,hub,4,1.1454845061717518,3.09311479667057,0.12333333111111261,0.33303300858899104,0.3,2.5
Si,hub,6,2.0212954765049975,3.8678631792748646,0.11999999600000241,0.22962677720136518,0.3,2.5
Si,hub,6,2.0212954765049975,3.7078272965260886,0.11999999600000241,0.22012578859631673,0.3,2.5
Si,hub,8,2.9163309288715404,4.745800852829472,0.11499999714285879,0.18714168516093196,0.3,2.5
Si,hub,4,1.2074025474233872,2.8443619162370184,0.12999999333333778,0.30624999999999997,0.3,2.5
Si,hub,7,2.5999998483334226,3.996518217092079,0.12380951658730584,0.190310391290099,0.3,2.5
Si,hub,17,8.120928569250932,6.497568357510174,0.11455881829503958,0.09165869967703279,0.3,2.5
Si,hub,9,3.537853262225443,4.741782458119805,0.11833332802083632,0.1586020836452608,0.3,2.5
Si,hub,19,9.46021990899669,6.716236470155413,0.11520467256010702,0.08178898913805092,0.3,2.5
Si,hub,2,0.44378950020192365,1.9211838203770515,0.13999999999999999,0.6060660171779821,0.3,2.5
Si,hub,13,5.736414488006748,5.827577660915485,0.11589743061966098,0.11773927407942984,0.3,2.5
Si,hub,8,3.061241703274175,4.460336140500724,0.12071427959184025,0.17588492387324922,0.3,2.5
Si,hub,3,0.7799999850000113,2.7917613293476906,0.12999999750000188,0.46529355489128177,0.3,2.5
Si,hub,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
Si,hub,4,1.1454845061717518,3.09311479667057,0.12333333111111261,0.33303300858899104,0.3,2.5
Si,hub,6,2.156048431911989,3.5441155712056793,0.12799999120000527,0.21040657306748603,0.3,2.5
Si,hub,6,2.0212954765049975,3.9333478694030286,0.11999999600000241,0.23351446341289747,0.3,2.5
Si,hub,9,3.6125966023172795,6.100272201132709,0.12083332661458711,0.20404054602845384,0.3,2.5
Si,hub,11,4.610261566924208,5.357734693995994,0.11690908560909383,0.13586384523277248,0.3,2.5
Si,hub,11,4.689130698562051,5.944948223571181,0.11890908450909443,0.15075466992967246,0.3,2.5
Si,hub,15,6.908571113265474,5.618006130151809,0.1151428518877579,0.09363343550253014,0.3,2.5
Si,hub,3,0.7799999850000113,2.4618802153517008,0.12999999750000188,0.41031336922528344,0.3,2.5
Si,hub,23,11.95841528454672,6.977720454951898,0.11339920430021834,0.06616829476088022,0.3,2.5
Si,hub,3,0.7799999850000113,2.7917613293476906,0.12999999750000188,0.46529355489128177,0.3,2.5
Si,hub,9,3.537853262225443,4.634484805690343,0.11833332802083632,0.15501321566241677,0.3,2.5
Si,hub,14,6.275067091247908,6.225654220880041,0.11472526987320633,0.11382186839466757,0.3,2.5
Si,hub,7,2.5999998483334226,3.8608053211531512,0.12380951658730584,0.18384787243586434,0.3,2.5
Si,hub,8,2.988786316072858,4.69403852701743,0.11785713836734953,0.18510053569412713,0.3,2.5
Si,hub,4,1.2074025474233872,2.8443619162370184,0.12999999333333778,0.30624999999999997,0.3,2.5
